TILGANG1,TILGANG2,ANVENDELSE,TID,Pt
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1989,0.5851114539367415
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1990,0.5981577339204942
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1991,0.6159668343388703
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1992,0.627282929394925
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1993,0.6354764721530567
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1994,0.654798897148241
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1995,0.6696396162851536
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1996,0.6777761627463146
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1997,0.6892904015276693
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1998,0.6995507610837796
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),1999,0.7106491427144055
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2000,0.7313017860814587
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2001,0.7477955229972048
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2002,0.7623184180583926
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2003,0.7748162399351503
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2004,0.7871693692680075
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2005,0.798257773546198
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2006,0.8206499368523033
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2007,0.8421014389409999
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2008,0.8685547182286033
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2009,0.882066149732317
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2010,0.8942397782109766
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2011,0.9157254081340463
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2012,0.9375464459053213
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2013,0.9502940449473615
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2014,0.9629826088926106
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2015,0.9655430025406763
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2016,0.969105825384244
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2017,0.9816791367052566
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2018,0.9857840538995578
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2019,0.9954271980979008
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2020,1.0
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2021,1.0167016095621562
Dansk produktion,Privat,Husholdningernes forbrugsudgifter + NPISH (Anvendelse),2022,1.0893122245079607
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1967,0.04069709690086006
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1968,0.04482272897197882
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1969,0.04976778622797106
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1970,0.05642741936517547
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1971,0.06378819294174529
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1972,0.07111076879867602
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1973,0.08082559872630027
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1974,0.09805123616891147
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1975,0.11825532663121166
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1976,0.13211186528976357
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1977,0.14672810066407543
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1978,0.16181344855304014
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1979,0.17761056792354593
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1980,0.20141852372420543
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1981,0.22775089021962536
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1982,0.2620145098492959
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1983,0.29237633259156914
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1984,0.3168123994730028
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1985,0.34028079911417997
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1986,0.36143728717746865
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1987,0.40507241148537215
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1988,0.44186465139518566
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1989,0.4851880712309737
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1990,0.5157823885194536
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1991,0.5523784809554376
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1992,0.5927910266863158
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1993,0.5936231513066024
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1994,0.6032953265183845
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1995,0.6144708233280217
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1996,0.6278515988449102
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1997,0.63348635842783
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1998,0.647034213057278
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",1999,0.6546722514949977
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2000,0.6657565716558114
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2001,0.6840736322639129
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2002,0.7036152983720332
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2003,0.7202613656478566
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2004,0.7422659242725443
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2005,0.7579718840765707
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2006,0.7691504853490582
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2007,0.7796711645721818
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2008,0.8005667355090279
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2009,0.8238324727807332
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2010,0.8382202838357415
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2011,0.8552700617588201
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2012,0.8530036540427036
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2013,0.8404289241730531
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2014,0.8599054954213595
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2015,0.8742156065516746
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2016,0.8851925816265016
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2017,0.8939174352161611
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2018,0.9113772344944383
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2019,0.9310152205413181
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2020,1.0
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2021,1.011128294913656
Dansk produktion,Privat,"Offentligt forbrug, i alt-(Anvendelse)",2022,1.0001587978492705
Dansk produktion,Privat,Privat,1967,0.13521275201920208
Dansk produktion,Privat,Privat,1968,0.1398008610929572
Dansk produktion,Privat,Privat,1969,0.14933418954062883
Dansk produktion,Privat,Privat,1970,0.1612207316107827
Dansk produktion,Privat,Privat,1971,0.17032777363900797
Dansk produktion,Privat,Privat,1972,0.1814104807898508
Dansk produktion,Privat,Privat,1973,0.2125452542854008
Dansk produktion,Privat,Privat,1974,0.24975932602774278
Dansk produktion,Privat,Privat,1975,0.2736403414347324
Dansk produktion,Privat,Privat,1976,0.29681089669803207
Dansk produktion,Privat,Privat,1977,0.3199096464146713
Dansk produktion,Privat,Privat,1978,0.3422422311231084
Dansk produktion,Privat,Privat,1979,0.3633414796387005
Dansk produktion,Privat,Privat,1980,0.40412571248682766
Dansk produktion,Privat,Privat,1981,0.45870676419140183
Dansk produktion,Privat,Privat,1982,0.5069289244011788
Dansk produktion,Privat,Privat,1983,0.5435687645388878
Dansk produktion,Privat,Privat,1984,0.567749805009278
Dansk produktion,Privat,Privat,1985,0.5891489153390561
Dansk produktion,Privat,Privat,1986,0.5764969399993488
Dansk produktion,Privat,Privat,1987,0.5793316159379401
Dansk produktion,Privat,Privat,1988,0.5916064910348434
Dansk produktion,Privat,Privat,1989,0.6314170913220007
Dansk produktion,Privat,Privat,1990,0.6405159200151128
Dansk produktion,Privat,Privat,1991,0.6508491078977018
Dansk produktion,Privat,Privat,1992,0.6591031802133701
Dansk produktion,Privat,Privat,1993,0.648814439350631
Dansk produktion,Privat,Privat,1994,0.6643547167740753
Dansk produktion,Privat,Privat,1995,0.6804717460316085
Dansk produktion,Privat,Privat,1996,0.6897373457332683
Dansk produktion,Privat,Privat,1997,0.7043016475052448
Dansk produktion,Privat,Privat,1998,0.7017621856278241
Dansk produktion,Privat,Privat,1999,0.70485963622585
Dansk produktion,Privat,Privat,2000,0.732879229931266
Dansk produktion,Privat,Privat,2001,0.7564280476739953
Dansk produktion,Privat,Privat,2002,0.7601792643708634
Dansk produktion,Privat,Privat,2003,0.7656334171751968
Dansk produktion,Privat,Privat,2004,0.7725936916553771
Dansk produktion,Privat,Privat,2005,0.7880548252508462
Dansk produktion,Privat,Privat,2006,0.8084321366738734
Dansk produktion,Privat,Privat,2007,0.8375890154306225
Dansk produktion,Privat,Privat,2008,0.8860661399726342
Dansk produktion,Privat,Privat,2009,0.8779565957208352
Dansk produktion,Privat,Privat,2010,0.9011643642390668
Dansk produktion,Privat,Privat,2011,0.9314041339329112
Dansk produktion,Privat,Privat,2012,0.9563857757080539
Dansk produktion,Privat,Privat,2013,0.9615032006876219
Dansk produktion,Privat,Privat,2014,0.9611060587792256
Dansk produktion,Privat,Privat,2015,0.9520465389297165
Dansk produktion,Privat,Privat,2016,0.9449442628013704
Dansk produktion,Privat,Privat,2017,0.9705309861876223
Dansk produktion,Privat,Privat,2018,0.9837753728615667
Dansk produktion,Privat,Privat,2019,0.9996799769480631
Dansk produktion,Privat,Privat,2020,1.0
Dansk produktion,Privat,Privat,2021,1.0377839451538216
Dansk produktion,Privat,Privat,2022,1.1536122718899895
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1967,0.11779794761135895
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1968,0.12356011063571529
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1969,0.13155051846434604
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1970,0.14179056043141774
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1971,0.15249528093553863
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1972,0.16033095922506693
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1973,0.17931342038958256
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1974,0.21949478512462287
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1975,0.24324274764824086
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1976,0.26115518292301604
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1977,0.2819347577975159
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1978,0.3028963318816277
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1979,0.3271914226988483
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1980,0.36439557996833116
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1981,0.41362245960382893
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1982,0.4568592001293356
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1983,0.4947185423329227
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1984,0.5168537273672223
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1985,0.542872984341152
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1986,0.5343028842562408
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1987,0.5427013653526419
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1988,0.554540454335034
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1989,0.5898673028936755
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1990,0.6084927673381553
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1991,0.6233123137890728
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1992,0.6309018565398304
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1993,0.6336608248736877
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1994,0.6496171047318627
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1995,0.6651051060006172
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1996,0.6735524321884764
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1997,0.6894404408048057
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1998,0.695966908128909
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,1999,0.7040227282869184
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2000,0.7276638876280219
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2001,0.7471104424678159
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2002,0.7584058051056479
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2003,0.7671800236040107
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2004,0.7739205029154441
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2005,0.7933060955742909
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2006,0.8132294772818897
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2007,0.8397661704107701
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2008,0.8831478010665701
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2009,0.8823513553955866
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2010,0.9021439057324768
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2011,0.9266718646561852
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2012,0.9487112255122571
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2013,0.9523498813100032
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2014,0.9565462654191423
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2015,0.9533710908143248
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2016,0.9473573626239123
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2017,0.9694109027842754
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2018,0.9864651300722587
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2019,0.9994486384996494
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2020,1.0
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2021,1.0384685240345881
Dansk produktion,Privat,REST_ANVENDELSE Øvrige brancher,2022,1.1370686254301225
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1967,0.13972459558062383
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1968,0.14740103977406036
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1969,0.1526727445785937
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1970,0.16041576707544555
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1971,0.16869576516491694
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1972,0.18865991112448804
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1973,0.22977843075549784
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1974,0.2637110382435828
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1975,0.3030336270751614
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1976,0.3160312084162592
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1977,0.3336387189877453
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1978,0.3571611259573902
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1979,0.3920124303335823
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1980,0.433175138829572
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1981,0.4928380627546684
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1982,0.5458464612614763
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1983,0.5911827758419477
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1984,0.6031964119608827
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1985,0.6088347638151813
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1986,0.6044607852513993
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1987,0.5696725498729239
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1988,0.5841963330356078
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1989,0.6215239435225313
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1990,0.622847095347947
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1991,0.6305656344066223
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1992,0.6450895072441024
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1993,0.6358418163794926
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1994,0.6545664355907569
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1995,0.6663226864151512
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1996,0.6697996187076577
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1997,0.6828121332614813
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1998,0.6736393903215151
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),1999,0.6740079439907883
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2000,0.7002638987949866
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2001,0.7377155158985553
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2002,0.7498256280914034
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2003,0.7561612344009174
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2004,0.7604731058914012
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2005,0.791040335411658
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2006,0.7998957424991061
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2007,0.8345312133215973
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2008,0.9006604941902017
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2009,0.9126578525391839
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2010,0.9410398399791393
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2011,0.9737357893207418
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2012,0.9764989524223058
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2013,0.9695878688702938
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2014,0.9964269599678736
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2015,1.0105868347312885
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2016,0.9808443210245796
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2017,0.9935849862670962
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2018,1.0033906335782714
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2019,1.0198258566695373
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2020,1.0
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2021,1.0499510518681947
Dansk produktion,REST_TILGANG Øvrige brancher,01000 Landbrug og gartneri- (Anvendelse),2022,1.2698908053204818
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1967,0.13916557248445516
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1968,0.14428907089834292
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1969,0.15414169707635259
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1970,0.16753324648662354
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1971,0.17445413745386867
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1972,0.18760617485673844
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1973,0.2275652639312865
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1974,0.2724546541396184
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1975,0.2668944644823463
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1976,0.29524291706378036
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1977,0.3313476408453994
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1978,0.3392115630470207
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1979,0.35615998022297224
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1980,0.4133326851433744
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1981,0.4739222787257992
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1982,0.5078860663685147
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1983,0.550920974826987
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1984,0.5736060014693822
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1985,0.5836365653080984
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1986,0.5693115920452212
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1987,0.5678304927183867
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1988,0.5787563036019154
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1989,0.6209437316800408
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1990,0.6399361678647083
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1991,0.6523471052885721
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1992,0.6490076223804901
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1993,0.6453993248694194
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1994,0.667381841962657
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1995,0.6843605634828422
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1996,0.6974310810978527
Dansk produktion,REST_TILGANG Øvrige brancher,"10120 Føde-, drikke- og tobaksvareindustri- (Anvendelse)",1997,0.7118891145351863
